POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,ADDRESS,LONGITUDE,LATITUDE,price,area,bedrooms,longitude,latitude,CITY_NAME
Dealer,0,0,2,BHK,1173.295788,1,1,"Calangute,Goa",15.545,73.76306,10000000.0,1173.295788,2,15.545,73.76306,Unknown
Owner,0,0,1,BHK,900.090009,1,1,"P.o rajawala Raja road,Dehradun",30.390395,77.894637,3000000.0,900.090009,1,30.390395,77.894637,Unknown
Owner,1,0,3,BHK,909.0909091,0,1,"Kundrathur,Chennai",12.9974,80.0966,4500000.0,909.0909091,3,12.9974,80.0966,Unknown
Dealer,0,0,2,BHK,1170.062538,1,1,"Whitefield,Bangalore",12.9958935,77.761394,5800000.0,1170.062538,2,12.9958935,77.761394,Unknown
Dealer,0,1,2,BHK,1164.483261,1,1,"Balkum,Maharashtra",19.222101,72.988231,12000000.0,1164.483261,2,19.222101,72.988231,Unknown
Owner,0,0,2,BHK,990.0990099,1,1,"Keshavpuram,Kanpur",26.4725,80.33111,4300000.0,990.0990099,2,26.4725,80.33111,Unknown
Owner,0,0,3,BHK,1764.137264,1,1,"Mango,Jamshedpur",22.835481,86.221099,3650000.0,1764.137264,3,22.835481,86.221099,Unknown
Dealer,0,0,2,BHK,1150.003594,1,1,"Hiranandani Gardens - Powai,Lalitpur",19.124896,72.89350300000001,32000000.0,1150.003594,2,19.124896,72.89350300000001,Unknown
Dealer,0,0,1,BHK,640.0,1,1,"Sector 20 Kharghar,Lalitpur",19.049214000000003,73.072916,5600000.0,640.0,1,19.049214000000003,73.072916,Unknown
Owner,1,0,4,BHK,1295.143213,0,1,"Rajpur,Kolkata",22.101107,88.374433,5200000.0,1295.143213,4,22.101107,88.374433,Unknown
Owner,0,0,3,BHK,1254.275941,1,1,"Dayal Bagh,Agra",27.231058,78.005424,3300000.0,1254.275941,3,27.231058,78.005424,Unknown
Owner,0,1,3,BHK,1390.268123,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,7000000.0,1390.268123,3,28.560719,77.386208,Unknown
Dealer,0,0,2,BHK,1155.115512,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,2800000.0,1155.115512,2,30.662283,76.822397,Unknown
Owner,0,0,1,BHK,505.0505051,1,1,"Hanuman Nagar,Palghar",18.5211,73.8403,3300000.0,505.0505051,1,18.5211,73.8403,Unknown
Dealer,0,0,2,BHK,867.2676407,1,1,"Chaupatiyan,Lucknow",26.860559999999996,80.91583,2790000.0,867.2676407,2,26.860559999999996,80.91583,Unknown
Dealer,1,0,3,BHK,1424.444444,0,1,"Nagarbhavi,Bangalore",12.957468,77.516563,6409999.999999999,1424.444444,3,12.957468,77.516563,Unknown
Dealer,0,0,2,BHK,1055.081458,1,1,"Dodda Nekkundi Extension,Bangalore",12.96991,77.59796,6800000.0,1055.081458,2,12.96991,77.59796,Unknown
Dealer,1,1,1,BHK,450.0121625,0,1,"Kolshet Road,Maharashtra",19.249861,72.96386600000001,7400000.0,450.0121625,1,19.249861,72.96386600000001,Unknown
Owner,0,0,3,BHK,1244.002133,1,1,"Yelachenahalli,Bangalore",12.96991,77.59796,7000000.0,1244.002133,3,12.96991,77.59796,Unknown
Dealer,1,0,2,BHK,902.0501139,0,1,"Madhyamgram,Kolkata",22.7,88.45,1980000.0,902.0501139,2,22.7,88.45,Unknown
Dealer,0,0,2,BHK,1071.811361,1,1,"Swastik Park,Mumbai",19.056875,72.88844399999999,19000000.0,1071.811361,2,19.056875,72.88844399999999,Unknown
Owner,0,0,2,BHK,999.3943065,1,1,"Himatnagar,Sabarkantha",23.6,72.95,1650000.0,999.3943065,2,23.6,72.95,Unknown
Builder,0,0,2,BHK,1044.932079,1,0,"Tripunithura,Kochi",9.952439,76.36329649999999,5000000.0,1044.932079,2,9.952439,76.36329649999999,Unknown
Builder,0,0,2,BHK,686.1198737999999,1,0,"Telco Colony,Jamshedpur",22.775,86.2528,1739999.9999999998,686.1198737999999,2,22.775,86.2528,Unknown
Owner,0,0,3,BHK,1300.0,1,1,"Sector-70 Mohali,Mohali",30.697795000000003,76.714722,6500000.0,1300.0,3,30.697795000000003,76.714722,Unknown
Dealer,0,0,3,BHK,1525.124418,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000001,9500000.0,1525.124418,3,12.95619,77.70194000000001,Unknown
Owner,0,0,3,BHK,1800.180018,1,1,"Munireddy Layout,Bangalore",12.96991,77.59796,8000000.0,1800.180018,3,12.96991,77.59796,Unknown
Dealer,0,0,4,BHK,3472.222222,1,1,"E M Bypass,Kolkata",22.54111,88.33778000000001,31000000.0,3472.222222,4,22.54111,88.33778000000001,Unknown
Dealer,1,0,4,BHK,5200.126064,0,1,"Rest House Road,Bangalore",12.972693,77.605104,165000000.0,5200.126064,4,12.972693,77.605104,Unknown
Dealer,1,0,2,BHK,1009.625093,0,1,"Hiranandani Estate,Maharashtra",19.255098,72.9815265,15000000.0,1009.625093,2,19.255098,72.9815265,Unknown
Owner,0,0,3,BHK,1149.954002,1,1,"Ashok Nagar,Mangalore",12.896622,74.826107,5000000.0,1149.954002,3,12.896622,74.826107,Unknown
Dealer,0,0,1,BHK,687.0340593,1,1,"Karanjade,Mumbai",18.975268,73.109062,4700000.0,687.0340593,1,18.975268,73.109062,Unknown
Owner,0,0,2,BHK,918.5803758,1,1,"Chhatral,Gandhinagar",23.274481,72.442829,1320000.0,918.5803758,2,23.274481,72.442829,Unknown
Dealer,1,1,4,BHK,2277.212692,0,1,"Ambalipura,Bangalore",12.915026,77.668562,15000000.0,2277.212692,4,12.915026,77.668562,Unknown
Dealer,0,0,2,BHK,1120.833333,1,1,"Mominpore,Kolkata",22.54111,88.33778000000001,8070000.0,1120.833333,2,22.54111,88.33778000000001,Unknown
Dealer,0,0,4,BHK,4300.150505,1,1,"Elgin,Kolkata",22.543406,88.35679,80000000.0,4300.150505,4,22.543406,88.35679,Unknown
Owner,0,0,3,BHK,1600.0,1,1,"Chandrasekharpur,Bhubaneswar",20.32042,85.823918,9000000.0,1600.0,3,20.32042,85.823918,Unknown
Dealer,0,0,3,BHK,1159.840522,1,1,"Malad (West),Maharashtra",19.1849,72.8347,16000000.0,1159.840522,3,19.1849,72.8347,Unknown
Dealer,0,0,3,BHK,1387.015989,1,1,"Siddartha Nagar,Pune",18.598477,73.903287,7200000.0,1387.015989,3,18.598477,73.903287,Unknown
Dealer,0,0,2,BHK,1165.00092,1,1,"Malad (East),Mumbai",19.1758,72.8643,19000000.0,1165.00092,2,19.1758,72.8643,Unknown
Dealer,1,1,2,BHK,510.0071677,0,1,"Bhandup (West),Lalitpur",19.147866,72.932609,9250000.0,510.0071677,2,19.147866,72.932609,Unknown
Dealer,0,1,3,BHK,1350.16835,1,1,"Dera Bassi,Chandigarh",30.594843,76.84983000000001,4010000.0,1350.16835,3,30.594843,76.84983000000001,Unknown
Dealer,0,0,3,BHK,1715.9629710000002,1,1,"Anand Vihar,Ghaziabad",28.825417,77.563644,7600000.0,1715.9629710000002,3,28.825417,77.563644,Unknown
Owner,0,0,1,BHK,650.0847937000001,1,1,"Panathur,Bangalore",12.9381,77.7042,4600000.0,650.0847937000001,1,12.9381,77.7042,Unknown
Dealer,1,1,3,BHK,1621.008267,0,1,"Electronic City,Bangalore",12.8458,77.6727,10000000.0,1621.008267,3,12.8458,77.6727,Unknown
Owner,0,0,1,BHK,375.0375038,1,1,"Padappai,Chennai",12.8854,80.02199999999999,1250000.0,375.0375038,1,12.8854,80.02199999999999,Unknown
Owner,0,0,1,BHK,574.9191519999999,1,1,"rameshwar colony,Jalgaon",21.023381,75.147351,1600000.0,574.9191519999999,1,21.023381,75.147351,Unknown
Owner,0,0,2,BHK,974.025974,1,1,"Uttara,Bhubaneswar",20.26444,85.82806,2700000.0,974.025974,2,20.26444,85.82806,Unknown
Owner,0,0,1,BHK,528.0103026,1,1,"Dewas Naka(Panchvati),Indore",22.782781,75.899435,819999.9999999999,528.0103026,1,22.782781,75.899435,Unknown
Dealer,0,0,3,BHK,1267.496969,1,1,"Manpada,Mumbai",19.239813,72.962722,23000000.0,1267.496969,3,19.239813,72.962722,Unknown
Owner,0,0,2,BHK,1145.0,1,1,"Varthur,Bangalore",12.9407,77.7466,4580000.0,1145.0,2,12.9407,77.7466,Unknown
Dealer,0,0,3,BHK,1247.030879,1,1,"Narendrapur,Kolkata",22.43917,88.39583,5250000.0,1247.030879,3,22.43917,88.39583,Unknown
Dealer,0,0,2,BHK,1107.01107,1,1,"Perumbakkam,Chennai",12.9053,80.1986,5700000.0,1107.01107,2,12.9053,80.1986,Unknown
Dealer,0,0,3,BHK,1456.364647,1,1,"Wardha Road,Nagpur",20.75,78.61667,5240000.0,1456.364647,3,20.75,78.61667,Unknown
Dealer,0,0,3,BHK,1240.03543,1,1,"Joka,Kolkata",22.452032,88.298947,5600000.0,1240.03543,3,22.452032,88.298947,Unknown
Owner,0,0,1,BHK,545.0733753,1,1,"Shahjahanabad,Bhopal",23.273009,77.396415,1300000.0,545.0733753,1,23.273009,77.396415,Unknown
Dealer,1,1,4,BHK,194997.8805,0,0,"Sector-88 Mohali,Mohali",30.684523,76.691728,920000000.0,194997.8805,4,30.684523,76.691728,Unknown
Owner,0,0,2,BHK,900.4237287999998,1,1,"queensland park,Meerut",28.570553000000004,77.345958,1700000.0,900.4237287999998,2,28.570553000000004,77.345958,Unknown
Owner,0,0,2,BHK,799.8511905,1,1,"Amlidih,Raipur",21.213822,81.676956,2150000.0,799.8511905,2,21.213822,81.676956,Unknown
Dealer,0,0,1,BHK,600.0292697000001,1,1,"Kandivali (East),Lalitpur",19.1955,72.8728,8200000.0,600.0292697000001,1,19.1955,72.8728,Unknown
Dealer,0,0,2,BHK,1294.117647,1,1,"Marathahalli,Bangalore",12.95619,77.70194000000001,11000000.0,1294.117647,2,12.95619,77.70194000000001,Unknown
Owner,0,0,3,BHK,1666.049611,1,1,"Akshaya Nagar,Bangalore",12.96991,77.59796,9000000.0,1666.049611,3,12.96991,77.59796,Unknown
Dealer,1,1,1,BHK,462.7862595,0,0,"kavesar,Maharashtra",18.96,72.82,8730000.0,462.7862595,1,18.96,72.82,Unknown
Owner,0,0,3,BHK,1400.233372,1,1,"Ram Krishna Puram,Patna",25.61,85.14139,3600000.0,1400.233372,3,25.61,85.14139,Unknown
Dealer,0,0,3,BHK,1345.054523,1,1,"Manpada,Mumbai",19.239813,72.962722,28000000.0,1345.054523,3,19.239813,72.962722,Unknown
Dealer,0,1,2,BHK,594.2091616,1,1,"Vartak Nagar,Mumbai",18.96667,72.83333,11000000.0,594.2091616,2,18.96667,72.83333,Unknown
Owner,0,0,2,BHK,1080.125687,1,1,"Hosur Road,Bangalore",12.752264,77.45273900000001,5500000.0,1080.125687,2,12.752264,77.45273900000001,Unknown
Dealer,0,0,4,BHK,2525.743151,1,1,"Hiranandani Meadows,Maharashtra",19.227164,72.971621,52000000.0,2525.743151,4,19.227164,72.971621,Unknown
Dealer,0,1,3,BHK,1625.37556,1,1,"Chembur,Mumbai",19.05871,72.89969,33000000.0,1625.37556,3,19.05871,72.89969,Unknown
Dealer,0,0,4,BHK,3233.970754,1,1,"Whitefield,Bangalore",12.9958935,77.761394,23000000.0,3233.970754,4,12.9958935,77.761394,Unknown
Dealer,1,1,3,BHK,1339.72278,0,1,"Kandivali (East),Maharashtra",19.1955,72.8728,26000000.0,1339.72278,3,19.1955,72.8728,Unknown
Dealer,0,0,2,BHK,1040.041602,1,1,"Bevarly Park,Lalitpur",24.69028,78.41889,8000000.0,1040.041602,2,24.69028,78.41889,Unknown
Owner,0,0,2,BHK,1050.420168,1,1,"ramzaanwadi,Vapi",20.366670000000003,72.9,2000000.0,1050.420168,2,20.366670000000003,72.9,Unknown
Dealer,1,1,1,BHK,699.9533364,0,1,"Ghansoli,Lalitpur",19.126499,72.99956,9000000.0,699.9533364,1,19.126499,72.99956,Unknown
Dealer,0,1,3,BHK,1373.855121,1,1,"Marol,Maharashtra",19.111438,72.878724,33000000.0,1373.855121,3,19.111438,72.878724,Unknown
Owner,0,0,2,BHK,1436.265709,1,1,"eru char rasta dandi road,Navsari",20.386873,72.952989,2400000.0,1436.265709,2,20.386873,72.952989,Unknown
Owner,0,0,2,BHK,950.3695882,1,1,"Amroli,Surat",21.23994,72.85651999999999,1800000.0,950.3695882,2,21.23994,72.85651999999999,Unknown
Dealer,0,0,4,BHK,5092.297899,1,1,"Hebbal,Bangalore",13.04034,77.591347,72000000.0,5092.297899,4,13.04034,77.591347,Unknown
Owner,0,1,3,BHK,1300.0,1,1,"Noida Extension,Noida",28.579004,77.431173,6500000.0,1300.0,3,28.579004,77.431173,Unknown
Dealer,0,1,2,BHK,1296.082949,1,1,"Meera Nagar,Udaipur",24.602173,73.75253000000001,4500000.0,1296.082949,2,24.602173,73.75253000000001,Unknown
Dealer,0,0,1,BHK,548.0362036,1,1,"Majiwada,Mumbai",19.218498,72.992114,6600000.0,548.0362036,1,19.218498,72.992114,Unknown
Dealer,0,0,2,BHK,1248.046439,1,1,"7th Phase JP Nagar,Bangalore",35.0,136.0,5590000.0,1248.046439,2,35.0,136.0,Unknown
Dealer,0,0,3,BHK,3354.203936,1,1,"Sector-65 Gurgaon,Gurgaon",28.403138,77.070052,30000000.0,3354.203936,3,28.403138,77.070052,Unknown
Dealer,1,0,3,BHK,2542.626383,0,1,"Kanke,Ranchi",23.35556,85.33471999999999,17000000.0,2542.626383,3,23.35556,85.33471999999999,Unknown
Dealer,0,0,2,BHK,1158.333333,1,1,"Baguihati,Kolkata",22.617564,88.427982,4170000.0000000005,1158.333333,2,22.617564,88.427982,Unknown
Owner,0,0,4,BHK,2831.0104530000003,1,1,"OLd Gurappanapalya,Bangalore",12.921871,77.603564,26000000.0,2831.0104530000003,4,12.921871,77.603564,Unknown
Dealer,0,0,1,BHK,693.0443548,1,1,"Panvel,Maharashtra",18.966114,73.148278,5500000.0,693.0443548,1,18.966114,73.148278,Unknown
Dealer,1,1,3,BHK,1370.033628,0,1,"Jakkur,Bangalore",12.928575,77.58572099999999,11000000.0,1370.033628,3,12.928575,77.58572099999999,Unknown
Dealer,0,0,2,BHK,1137.158852,1,1,"Undri,Pune",18.452663,73.93104,6500000.0,1137.158852,2,18.452663,73.93104,Unknown
Owner,0,1,3,BHK,1552.053486,1,1,"Zirakpur,Chandigarh",30.662283,76.822397,6500000.0,1552.053486,3,30.662283,76.822397,Unknown
Dealer,1,0,3,BHK,1613.376357,0,1,"4th Block Jayanagar,Bangalore",12.926251,77.585966,22000000.0,1613.376357,3,12.926251,77.585966,Unknown
Dealer,1,1,2,BHK,829.0481687000001,0,1,"Balkum,Lalitpur",24.69028,78.41889,7900000.0,829.0481687000001,2,24.69028,78.41889,Unknown
Dealer,0,0,2,BHK,976.1388286,1,1,"Kamrej,Surat",21.261999999999997,73.0477,1350000.0,976.1388286,2,21.261999999999997,73.0477,Unknown
Dealer,0,0,2,BHK,1000.0,1,1,"Sector 11 Koparkhairane,Maharashtra",19.095064,73.008003,8500000.0,1000.0,2,19.095064,73.008003,Unknown
Dealer,0,1,3,BHK,1551.020408,1,1,"Manpada,Lalitpur",24.69028,78.41889,19000000.0,1551.020408,3,24.69028,78.41889,Unknown
Owner,0,0,3,BHK,1800.670017,1,1,"Zirakpur,Mohali",30.65,76.82,4300000.0,1800.670017,3,30.65,76.82,Unknown
Owner,0,0,1,BHK,800.0,1,1,"Mansarovar,Jaipur",26.8626,75.7633,3500000.0,800.0,1,26.8626,75.7633,Unknown
Owner,0,0,1,BHK,599.8588567,1,1,"Guduvancheri,Chennai",12.842686,80.063733,1700000.0,599.8588567,1,12.842686,80.063733,Unknown
Owner,0,0,2,BHK,560.0672081,1,1,"Adam street,mylapore,Chennai",13.037561,80.269456,4000000.0,560.0672081,2,13.037561,80.269456,Unknown
Owner,0,0,1,BHK,660.0660066,1,1,"Udyog Nagar,Pune",21.721344,73.001615,3800000.0,660.0660066,1,21.721344,73.001615,Unknown
Owner,0,0,3,BHK,1500.0,1,1,"Sector V Bidhan Nagar,Kolkata",22.58,88.42,6000000.0,1500.0,3,22.58,88.42,Unknown
Owner,0,1,3,BHK,1320.132013,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,8000000.0,1320.132013,3,28.560719,77.386208,Unknown
Owner,0,0,1,BHK,501.0168238,1,1,"Sasane Nagar,Pune",18.47713,73.939908,2710000.0,501.0168238,1,18.47713,73.939908,Unknown
Dealer,1,1,4,BHK,2032.520325,0,1,"Wakad,Pune",18.5993,73.7625,15000000.0,2032.520325,4,18.5993,73.7625,Unknown
Dealer,0,1,2,BHK,1100.046318,1,1,"kavesar,Mumbai",18.96667,72.83333,9500000.0,1100.046318,2,18.96667,72.83333,Unknown
Dealer,1,0,3,BHK,2300.025556,0,1,"Madhurawada,Visakhapatnam",17.815234,83.35818,9000000.0,2300.025556,3,17.815234,83.35818,Unknown
Dealer,1,1,3,BHK,1610.169492,0,1,"Zirakpur,Chandigarh",30.662283,76.822397,6459999.999999999,1610.169492,3,30.662283,76.822397,Unknown
Owner,0,0,2,BHK,890.0190718,1,1,"Rajarhat,Kolkata",22.54111,88.33778000000001,2800000.0,890.0190718,2,22.54111,88.33778000000001,Unknown
Dealer,0,0,3,BHK,1463.414634,1,1,"Sector-93 A Noida,Noida",21.0,77.0,12000000.0,1463.414634,3,21.0,77.0,Unknown
Dealer,0,1,4,BHK,2544.01821,1,1,"Powai,Maharashtra",19.12,72.91,76000000.0,2544.01821,4,19.12,72.91,Unknown
Dealer,0,1,2,BHK,1045.141205,1,1,"Sector-66A Mohali,Mohali",30.661104,76.746082,4700000.0,1045.141205,2,30.661104,76.746082,Unknown
Dealer,0,0,4,BHK,2512.913584,1,1,"Harlur Road,Bangalore",12.904179,77.665897,18000000.0,2512.913584,4,12.904179,77.665897,Unknown
Owner,0,0,2,BHK,725.1381215,1,1,"Nilmatha,Lucknow",26.860559999999996,80.91583,2100000.0,725.1381215,2,26.860559999999996,80.91583,Unknown
Owner,0,0,2,BHK,1000.0,1,1,"Gajuwaka,Visakhapatnam",17.7,83.2167,3600000.0,1000.0,2,17.7,83.2167,Unknown
Dealer,1,0,3,BHK,1425.035626,0,1,"Mahim (West),Lalitpur",19.038516,72.840041,38000000.0,1425.035626,3,19.038516,72.840041,Unknown
Dealer,0,1,3,BHK,2733.734281,1,1,"Sector-112 Gurgaon,Gurgaon",28.525771999999996,77.013644,20000000.0,2733.734281,3,28.525771999999996,77.013644,Unknown
Dealer,0,1,2,BHK,1025.954946,1,1,"Mira Road East,Maharashtra",19.2836,72.8675,8380000.0,1025.954946,2,19.2836,72.8675,Unknown
Dealer,0,0,1,BHK,600.0375022999999,1,1,"Chikkalasandra,Bangalore",12.913505,77.549853,3200000.0,600.0375022999999,1,12.913505,77.549853,Unknown
Dealer,0,0,3,BHK,1800.0179999999998,1,1,"Tilak Nagar,Mumbai",19.068492000000003,72.898896,20000000.0,1800.0179999999998,3,19.068492000000003,72.898896,Unknown
Owner,1,1,1,BHK,726.0406583,0,1,"Sector-32 Noida,Noida",28.579245,77.350542,7500000.0,726.0406583,1,28.579245,77.350542,Unknown
Owner,0,0,3,BHK,1375.0,1,1,"Thiruvanmiyur,Chennai",12.984808,80.260671,11000000.0,1375.0,3,12.984808,80.260671,Unknown
Dealer,1,1,3,BHK,1620.064803,0,1,"Sindhi Society Chembur,Lalitpur",19.048403,72.88731,27000000.0,1620.064803,3,19.048403,72.88731,Unknown
Owner,0,0,1,BHK,649.6881497,1,1,"Abrama,Valsad",20.600601,72.953228,1250000.0,649.6881497,1,20.600601,72.953228,Unknown
Builder,1,0,1,BHK,360.0,0,0,"Dooars,Siliguri",26.724219,88.326357,900000.0,360.0,1,26.724219,88.326357,Unknown
Owner,0,1,2,BHK,645.0312437000001,1,1,"Chakan,Pune",18.744775,73.823649,3200000.0,645.0312437000001,2,18.744775,73.823649,Unknown
Dealer,1,1,3,BHK,2499.519323,0,1,"Sector-82 Mohali,Mohali",30.654128000000004,76.732427,13000000.0,2499.519323,3,30.654128000000004,76.732427,Unknown
Dealer,0,0,2,BHK,925.0693802,1,1,"Alto Porvorim,Goa",48.134195,11.584111,4000000.0,925.0693802,2,48.134195,11.584111,Unknown
Owner,0,0,2,BHK,700.1166861,1,1,"Bhopura,Ghaziabad",28.698133,77.335746,3000000.0,700.1166861,2,28.698133,77.335746,Unknown
Dealer,1,1,4,BHK,2176.278564,0,0,"Sector-79 Noida,Noida",28.558047,77.392752,10000000.0,2176.278564,4,28.558047,77.392752,Unknown
Dealer,1,0,3,BHK,1099.885938,0,1,"Bavdhan,Pune",18.510418,73.781944,6750000.0,1099.885938,3,18.510418,73.781944,Unknown
Dealer,0,0,1,BHK,550.0550055,1,1,"Nalasopara East,Lalitpur",24.69028,78.41889,3000000.0,550.0550055,1,24.69028,78.41889,Unknown
Dealer,1,0,2,BHK,820.0,0,1,"Jyotikuchi,Guwahati",26.128882,91.732461,2870000.0,820.0,2,26.128882,91.732461,Unknown
Dealer,0,0,3,BHK,1800.0179999999998,1,1,"Tilak Nagar,Maharashtra",19.068492000000003,72.898896,20000000.0,1800.0179999999998,3,19.068492000000003,72.898896,Unknown
Dealer,0,0,4,BHK,2380.952381,1,1,"New Alipore,Kolkata",22.53028,88.33417,25000000.0,2380.952381,4,22.53028,88.33417,Unknown
Owner,0,0,2,BHK,1306.103063,1,1,"Nagarbhavi,Bangalore",12.957468,77.516563,5500000.0,1306.103063,2,12.957468,77.516563,Unknown
Dealer,0,0,1,BHK,690.0878294,1,1,"Sector 36 Kharghar,Mumbai",19.071749,73.080575,4400000.0,690.0878294,1,19.071749,73.080575,Unknown
Owner,0,0,2,BHK,700.0424267999999,1,1,"Sector III - Salt Lake,Kolkata",34.895553,33.623874,3300000.0,700.0424267999999,2,34.895553,33.623874,Unknown
Owner,0,0,3,BHK,1700.0,1,1,"Kundapura,Udupi",13.728406,74.828119,8500000.0,1700.0,3,13.728406,74.828119,Unknown
Dealer,1,1,2,BHK,745.594216,0,1,"Sohna,Gurgaon",28.25,77.07,3300000.0,745.594216,2,28.25,77.07,Unknown
Dealer,0,0,2,BHK,850.0510031,1,1,"Mansarovar Extension,Jaipur",26.8626,75.7633,2500000.0,850.0510031,2,26.8626,75.7633,Unknown
Dealer,1,1,3,BHK,1739.226033,0,1,"Sector-66b Mohali,Mohali",30.651192,76.755011,7909999.999999999,1739.226033,3,30.651192,76.755011,Unknown
Dealer,1,1,2,BHK,860.0095557,0,1,"Ghodbunder Road,Mumbai",28.743724,76.81131500000001,7200000.0,860.0095557,2,28.743724,76.81131500000001,Unknown
Dealer,0,1,2,BHK,950.0351865,1,1,"Raj Nagar Extension,Ghaziabad",26.900926,75.775927,2700000.0,950.0351865,2,26.900926,75.775927,Unknown
Owner,0,0,2,BHK,1080.40201,1,1,"Dommasandra,Bangalore",13.010398,77.741046,4300000.0,1080.40201,2,13.010398,77.741046,Unknown
Dealer,0,0,2,BHK,862.3428493999999,1,1,"Powai,Lalitpur",19.12,72.91,19000000.0,862.3428493999999,2,19.12,72.91,Unknown
Dealer,0,1,3,BHK,2269.6323199999997,1,1,"Sector-150 Noida,Noida",28.429614,77.481711,15000000.0,2269.6323199999997,3,28.429614,77.481711,Unknown
Owner,0,1,2,BHK,1208.483393,1,1,"Sector-78 Noida,Noida",28.560719,77.386208,6040000.0,1208.483393,2,28.560719,77.386208,Unknown
Owner,0,0,3,BHK,1338.231435,1,1,"Maheshtala,Kolkata",22.486821,88.233267,5100000.0,1338.231435,3,22.486821,88.233267,Unknown
Dealer,0,0,3,BHK,1602.448686,1,1,"Sector 77 Faridabad,Faridabad",28.368269,77.37273,4450000.0,1602.448686,3,28.368269,77.37273,Unknown
Dealer,0,0,5,BHK,8542.314967,1,1,"Aundh,Pune",18.556218,73.81130300000001,140000000.0,8542.314967,5,18.556218,73.81130300000001,Unknown
Owner,0,0,2,BHK,1000.0,1,1,"Pai Layout,Bangalore",12.96991,77.59796,4500000.0,1000.0,2,12.96991,77.59796,Unknown
Dealer,0,0,2,BHK,1049.790042,1,1,"Hanspal,Bhubaneswar",20.26444,85.82806,3500000.0,1049.790042,2,20.26444,85.82806,Unknown
Dealer,1,1,2,BHK,1050.019091,0,1,"Majiwada,Lalitpur",19.218498,72.992114,11000000.0,1050.019091,2,19.218498,72.992114,Unknown
Dealer,0,0,5,BHK,4960.0,1,1,"Sarat Bose Road,Kolkata",22.54111,88.33778000000001,62000000.0,4960.0,5,22.54111,88.33778000000001,Unknown
Dealer,0,0,1,BHK,581.0882197999999,1,1,"Pammal,Chennai",12.975,80.13472,2200000.0,581.0882197999999,1,12.975,80.13472,Unknown
Owner,0,0,3,BHK,1200.0,1,1,"Indrali temple road,Udupi",32.23333,76.325599,2700000.0,1200.0,3,32.23333,76.325599,Unknown
Owner,0,0,2,BHK,600.0774293,1,1,"Haridevpur,Kolkata",22.23002,88.15990699999999,3100000.0,600.0774293,2,22.23002,88.15990699999999,Unknown
Owner,0,0,1,BHK,549.9901787,1,1,"Kattupakkam,Chennai",13.042089,80.124264,2800000.0,549.9901787,1,13.042089,80.124264,Unknown
Owner,0,0,2,BHK,729.2011932,1,1,"H B Town,Kolkata",21.0,77.0,2200000.0,729.2011932,2,21.0,77.0,Unknown
Dealer,0,1,3,BHK,1749.1691449999998,1,1,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,10000000.0,1749.1691449999998,3,28.479440000000004,76.971432,Unknown
Dealer,1,1,2,BHK,646.9036553,0,0,"Mihan,Nagpur",21.15389,79.08306,5150000.0,646.9036553,2,21.15389,79.08306,Unknown
Dealer,0,0,3,BHK,1262.945188,1,1,"Kandivali (East),Maharashtra",19.1955,72.8728,15000000.0,1262.945188,3,19.1955,72.8728,Unknown
Dealer,0,0,2,BHK,1120.018863,1,1,"Sector-8 Ulwe,Maharashtra",19.216097,72.821721,9500000.0,1120.018863,2,19.216097,72.821721,Unknown
Dealer,0,0,2,BHK,1100.187266,1,1,"Horamavu,Bangalore",13.0318,77.6583,4700000.0,1100.187266,2,13.0318,77.6583,Unknown
Dealer,0,0,2,BHK,1104.79798,1,1,"Chembur (East),Mumbai",19.05871,72.89969,14000000.0,1104.79798,2,19.05871,72.89969,Unknown
Owner,0,0,2,BHK,1100.151745,1,1,"pakwara,Moradabad",28.8253,78.6746,2900000.0,1100.151745,2,28.8253,78.6746,Unknown
Builder,1,1,2,BHK,732.1772639999999,0,0,"Tathawade,Pune",18.6182,73.7447,4940000.0,732.1772639999999,2,18.6182,73.7447,Unknown
Dealer,0,0,3,BHK,1314.789688,1,1,"Anna Nagar West,Chennai",13.086769,80.191135,9690000.0,1314.789688,3,13.086769,80.191135,Unknown
Owner,0,0,3,BHK,1199.040767,1,1,"Kamla Nagar,Bhopal",23.257896,77.473033,6500000.0,1199.040767,3,23.257896,77.473033,Unknown
Dealer,0,0,1,BHK,650.0084417,1,1,"Chirak Nagar,Lalitpur",24.6902,78.416,7700000.0,650.0084417,1,24.6902,78.416,Unknown
Owner,0,0,4,BHK,630.0403226,1,1,"Sant Nagar Near Hansi Chowk,Karnal",30.120766999999997,77.28469100000001,2500000.0,630.0403226,4,30.120766999999997,77.28469100000001,Unknown
Owner,0,0,1,BHK,646.7458042999999,1,1,"Jagatpura,Jaipur",26.832353,75.841749,1580000.0,646.7458042999999,1,26.832353,75.841749,Unknown
Owner,0,0,2,BHK,928.0263972,1,1,"Undri,Pune",18.452663,73.93104,4500000.0,928.0263972,2,18.452663,73.93104,Unknown
Dealer,1,1,3,BHK,135714.2857,0,0,"Sector-102 Gurgaon,Gurgaon",28.479440000000004,76.971432,950000000.0,135714.2857,3,28.479440000000004,76.971432,Unknown
